ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,holidays,holidays_lower,holidays_upper,lockdown_1,lockdown_1_lower,lockdown_1_upper,lockdown_2,lockdown_2_lower,lockdown_2_upper,lockdown_3,lockdown_3_lower,lockdown_3_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2017-05-31,190410.09174362227,136407.5239009749,232859.44898095098,190410.09174362227,190410.09174362227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034902149587011704,-0.034902149587011704,-0.034902149587011704,-0.034902149587011704,-0.034902149587011704,-0.034902149587011704,0.0,0.0,0.0,183764.37023870976
2017-06-30,191078.59563307487,160524.27706543118,255816.9590272169,191078.59563307487,191078.59563307487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180522295380847,0.08180522295380847,0.08180522295380847,0.08180522295380847,0.08180522295380847,0.08180522295380847,0.0,0.0,0.0,206709.82275053917
2017-07-31,191769.38298550926,155160.81039205106,246845.0887412867,191769.38298550926,191769.38298550926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04434939986871443,0.04434939986871443,0.04434939986871443,0.04434939986871443,0.04434939986871443,0.04434939986871443,0.0,0.0,0.0,200274.24003411023
2017-08-31,192460.17033794362,128154.53446966146,221409.8089912281,192460.17033794362,192460.17033794362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0837483476340901,-0.0837483476340901,-0.0837483476340901,-0.0837483476340901,-0.0837483476340901,-0.0837483476340901,0.0,0.0,0.0,176341.94908676532
2017-09-30,192993.00019964567,146530.32071600907,239410.96869938672,192993.00019964567,192993.00019964567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006489231496181918,-0.0006489231496181918,-0.0006489231496181918,-0.0006489231496181918,-0.0006489231496181918,-0.0006489231496181918,0.0,0.0,0.0,192867.76257410186
2017-10-31,193543.5910567378,158580.79412656862,256563.7546198578,193543.5910567378,193543.5910567378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077617037971726,0.07077617037971726,0.07077617037971726,0.07077617037971726,0.07077617037971726,0.07077617037971726,0.0,0.0,0.0,207241.86523327176
2017-11-30,194076.4209184399,135769.84871744915,226332.42461213577,194076.4209184399,194076.4209184399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06588242245885467,-0.06588242245885467,-0.06588242245885467,-0.06588242245885467,-0.06588242245885467,-0.06588242245885467,0.0,0.0,0.0,181290.19616618875
2017-12-31,194620.77007094445,128204.9704196517,219294.59252214452,194620.77007094445,194620.77007094445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10598358012518233,-0.10598358012518233,-0.10598358012518233,-0.10598358012518233,-0.10598358012518233,-0.10598358012518233,0.0,0.0,0.0,173994.16409210584
2018-01-31,195165.11922344903,142968.47644267447,237549.9620232928,195165.11922344903,195165.11922344903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04183336063708362,-0.04183336063708362,-0.04183336063708362,-0.04183336063708362,-0.04183336063708362,-0.04183336063708362,0.0,0.0,0.0,187000.70640719507
2018-02-28,195656.78942571123,141800.21818425742,242092.35425807862,195656.78942571123,195656.78942571123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017125832096096624,-0.017125832096096624,-0.017125832096096624,-0.017125832096096624,-0.017125832096096624,-0.017125832096096624,0.0,0.0,0.0,192306.00410154517
2018-03-31,196201.13857821582,162169.0106615593,255577.47182790693,196201.13857821582,196201.13857821582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06946378319405497,0.06946378319405497,0.06946378319405497,0.06946378319405497,0.06946378319405497,0.06946378319405497,0.0,0.0,0.0,209830.01193083974
2018-04-30,196726.4059286941,151512.13174635946,249057.55803892494,196726.4059286941,196726.4059286941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03096367260232763,0.03096367260232763,0.03096367260232763,0.03096367260232763,0.03096367260232763,0.03096367260232763,0.0,0.0,0.0,202817.77795410278
2018-05-31,197269.182190855,138614.19543767037,238514.1303978186,197269.182190855,197269.182190855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03137476567427172,-0.03137476567427172,-0.03137476567427172,-0.03137476567427172,-0.03137476567427172,-0.03137476567427172,0.0,0.0,0.0,191079.9078248617
2018-06-30,197794.44954133328,166486.59691313494,257267.2967169644,197794.44954133328,197794.44954133328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07727374763958078,0.07727374763958078,0.07727374763958078,0.07727374763958078,0.07727374763958078,0.07727374763958078,0.0,0.0,0.0,213078.76791970007
2018-07-31,198337.2258034942,159145.97799965378,258673.1040361711,198337.2258034942,198337.2258034942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475548946804079,0.04475548946804079,0.04475548946804079,0.04475548946804079,0.04475548946804079,0.04475548946804079,0.0,0.0,0.0,207213.90542406292
2018-08-31,198880.00206860784,130738.2229007193,229663.75403215722,198880.00206860784,198880.00206860784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08733940143236171,-0.08733940143236171,-0.08733940143236171,-0.08733940143236171,-0.08733940143236171,-0.08733940143236171,0.0,0.0,0.0,181509.94173106877
2018-09-30,199405.26942194364,149310.16457686987,249147.702529407,199405.26942194364,199405.26942194364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.334657912865273e-05,3.334657912865273e-05,3.334657912865273e-05,3.334657912865273e-05,3.334657912865273e-05,3.334657912865273e-05,0.0,0.0,0.0,199411.9189055391
2018-10-31,199948.04568705734,167520.00179918672,262250.71350460243,199948.04568705734,199948.04568705734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07430319855880298,0.07430319855880298,0.07430319855880298,0.07430319855880298,0.07430319855880298,0.07430319855880298,0.0,0.0,0.0,214804.82502718735
2018-11-30,200473.3130636774,138864.45714817,235704.62607511552,200473.3130636774,200473.3130636774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07059415812490799,-0.07059415812490799,-0.07059415812490799,-0.07059415812490799,-0.07059415812490799,-0.07059415812490799,0.0,0.0,0.0,186321.06830143597
2018-12-31,201016.08935285147,133913.6916808012,231232.75570315056,201016.08935285147,201016.08935285147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09620931490724745,-0.09620931490724745,-0.09620931490724745,-0.09620931490724745,-0.09620931490724745,-0.09620931490724745,0.0,0.0,0.0,181676.46911087958
2019-01-31,201558.8656420256,145994.34644943703,241716.45795966237,201558.8656420256,201558.8656420256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04221124810662639,-0.04221124810662639,-0.04221124810662639,-0.04221124810662639,-0.04221124810662639,-0.04221124810662639,0.0,0.0,0.0,193050.8143563199
2019-02-28,202049.11519353764,147409.42111380448,247047.1467670827,202049.11519353764,202049.11519353764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028157471376546395,-0.028157471376546395,-0.028157471376546395,-0.028157471376546395,-0.028157471376546395,-0.028157471376546395,0.0,0.0,0.0,196359.92301581908
2019-03-31,202591.89146030936,166893.4972946531,262033.2272578182,202591.89146030936,202591.89146030936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07128384971885793,0.07128384971885793,0.07128384971885793,0.07128384971885793,0.07128384971885793,0.07128384971885793,0.0,0.0,0.0,217033.42140542524
2019-04-30,203117.15881524966,162843.6942139264,261507.50233081635,203117.15881524966,203117.15881524966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037348981092267204,0.037348981092267204,0.037348981092267204,0.037348981092267204,0.037348981092267204,0.037348981092267204,0.0,0.0,0.0,210703.37773935543
2019-05-31,203659.93508202137,151766.35993576705,245689.9419365294,203659.93508202137,203659.93508202137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027963440543459044,-0.027963440543459044,-0.027963440543459044,-0.027963440543459044,-0.027963440543459044,-0.027963440543459044,0.0,0.0,0.0,197964.90259627055
2019-06-30,204185.20243696167,168795.17632256012,265915.4589779176,204185.20243696167,204185.20243696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07262012047235096,0.07262012047235096,0.07262012047235096,0.07262012047235096,0.07262012047235096,0.07262012047235096,0.0,0.0,0.0,219013.15643660518
2019-07-31,204727.97870628184,164676.78098382396,261760.53383677994,204727.97870628184,204727.97870628184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451317378975179,0.0451317378975179,0.0451317378975179,0.0451317378975179,0.0451317378975179,0.0451317378975179,0.0,0.0,0.0,213967.70818154234
2019-08-31,205270.754975602,139351.38396456468,237927.34435679516,205270.754975602,205270.754975602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09085500299521869,-0.09085500299521869,-0.09085500299521869,-0.09085500299521869,-0.09085500299521869,-0.09085500299521869,0.0,0.0,0.0,186620.87991746288
2019-09-30,205796.0223330086,159806.22532431126,249898.68075112515,205796.0223330086,205796.0223330086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008112694751286107,0.0008112694751286107,0.0008112694751286107,0.0008112694751286107,0.0008112694751286107,0.0008112694751286107,0.0,0.0,0.0,205962.97836403022
